Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	0.290571909	0.497818050	0.0	22050.0	
1	Spectrogram 1	1	0.290571909	0.497818050	0.0	22050.0	
2	Waveform 1	1	3.800936957	4.042368028	0.0	22050.0	
2	Spectrogram 1	1	3.800936957	4.042368028	0.0	22050.0	
3	Waveform 1	1	12.024549293	12.312984644	0.0	22050.0	SAT.01_perched_NA
3	Spectrogram 1	1	12.024549293	12.312984644	0.0	22050.0	SAT.01_perched_NA
4	Waveform 1	1	16.092556019	16.372445137	0.0	22050.0	SAT.01_perched_NA
4	Spectrogram 1	1	16.092556019	16.372445137	0.0	22050.0	SAT.01_perched_NA
5	Waveform 1	1	19.660608137	19.942633813	0.0	22050.0	SAT.01_perched_NA
5	Spectrogram 1	1	19.660608137	19.942633813	0.0	22050.0	SAT.01_perched_NA
6	Waveform 1	1	22.540688529	22.816304531	0.0	22050.0	SAT.01_perched_NA
6	Spectrogram 1	1	22.540688529	22.816304531	0.0	22050.0	SAT.01_perched_NA
7	Waveform 1	1	24.527687612	24.854581010	0.0	22050.0	SAT.01_perched_NA
7	Spectrogram 1	1	24.527687612	24.854581010	0.0	22050.0	SAT.01_perched_NA
8	Waveform 1	1	28.552963175	28.834988851	0.0	22050.0	SAT.01_perched_NA
8	Spectrogram 1	1	28.552963175	28.834988851	0.0	22050.0	SAT.01_perched_NA
9	Waveform 1	1	35.360037455	35.661292155	0.0	22050.0	SAT.01_perched_NA
9	Spectrogram 1	1	35.360037455	35.661292155	0.0	22050.0	SAT.01_perched_NA
10	Waveform 1	1	41.818852755	42.139336479	0.0	22050.0	SAT.01_perched_NA
10	Spectrogram 1	1	41.818852755	42.139336479	0.0	22050.0	SAT.01_perched_NA
11	Waveform 1	1	47.042737443	47.352538375	0.0	22050.0	SAT.01_perched_NA
11	Spectrogram 1	1	47.042737443	47.352538375	0.0	22050.0	SAT.01_perched_NA
12	Waveform 1	1	48.903679595	49.219890202	0.0	22050.0	SAT.01_perched_NA
12	Spectrogram 1	1	48.903679595	49.219890202	0.0	22050.0	SAT.01_perched_NA
13	Waveform 1	1	59.383100563	59.667126218	0.0	22050.0	SAT.01_perched_NA
13	Spectrogram 1	1	59.383100563	59.667126218	0.0	22050.0	SAT.01_perched_NA
14	Waveform 1	1	63.123778867	63.516580305	0.0	22050.0	SAT.01_perched_NA
14	Spectrogram 1	1	63.123778867	63.516580305	0.0	22050.0	SAT.01_perched_NA
15	Waveform 1	1	65.166346342	65.492673690	0.0	22050.0	SAT.01_perched_NA
15	Spectrogram 1	1	65.166346342	65.492673690	0.0	22050.0	SAT.01_perched_NA
16	Waveform 1	1	67.402292986	67.722577235	0.0	22050.0	SAT.01_perched_NA
16	Spectrogram 1	1	67.402292986	67.722577235	0.0	22050.0	SAT.01_perched_NA
17	Waveform 1	1	69.801403304	70.170032345	0.0	22050.0	SAT.01_perched_NA
17	Spectrogram 1	1	69.801403304	70.170032345	0.0	22050.0	SAT.01_perched_NA
18	Waveform 1	1	72.043393047	72.381806593	0.0	22050.0	SAT.01_perched_NA
18	Spectrogram 1	1	72.043393047	72.381806593	0.0	22050.0	SAT.01_perched_NA
19	Waveform 1	1	80.503731699	80.884446938	0.0	22050.0	SAT.01_perched_NA
19	Spectrogram 1	1	80.503731699	80.884446938	0.0	22050.0	SAT.01_perched_NA
20	Waveform 1	1	87.827967732	88.202639873	0.0	22050.0	SAT.01_perched_NA
20	Spectrogram 1	1	87.827967732	88.202639873	0.0	22050.0	SAT.01_perched_NA
21	Waveform 1	1	90.994551628	91.332965174	0.0	22050.0	SAT.01_perched_NA
21	Spectrogram 1	1	90.994551628	91.332965174	0.0	22050.0	SAT.01_perched_NA
22	Waveform 1	1	94.771488526	95.109902073	0.0	22050.0	SAT.01_perched_NA
22	Spectrogram 1	1	94.771488526	95.109902073	0.0	22050.0	SAT.01_perched_NA
23	Waveform 1	1	96.953047279	97.285417726	0.0	22050.0	SAT.01_perched_NA
23	Spectrogram 1	1	96.953047279	97.285417726	0.0	22050.0	SAT.01_perched_NA
24	Waveform 1	1	114.435732794	114.768103241	0.0	22050.0	SAT.01_perched_NA
24	Spectrogram 1	1	114.435732794	114.768103241	0.0	22050.0	SAT.01_perched_NA
25	Waveform 1	1	118.369790268	118.702160715	0.0	22050.0	SAT.01_perched_NA
25	Spectrogram 1	1	118.369790268	118.702160715	0.0	22050.0	SAT.01_perched_NA
26	Waveform 1	1	121.052926240	121.379253588	0.0	22050.0	SAT.01_perched_NA
26	Spectrogram 1	1	121.052926240	121.379253588	0.0	22050.0	SAT.01_perched_NA
27	Waveform 1	1	123.530596845	123.856924194	0.0	22050.0	SAT.01_perched_NA
27	Spectrogram 1	1	123.530596845	123.856924194	0.0	22050.0	SAT.01_perched_NA
28	Waveform 1	1	125.125974991	125.476474736	0.0	22050.0	SAT.01_perched_NA
28	Spectrogram 1	1	125.125974991	125.476474736	0.0	22050.0	SAT.01_perched_NA
29	Waveform 1	1	127.736593776	128.020619430	0.0	22050.0	SAT.01_perched_NA
29	Spectrogram 1	1	127.736593776	128.020619430	0.0	22050.0	SAT.01_perched_NA
30	Waveform 1	1	131.054255147	131.374539396	0.0	22050.0	SAT.01_perched_NA
30	Spectrogram 1	1	131.054255147	131.374539396	0.0	22050.0	SAT.01_perched_NA
31	Waveform 1	1	178.166255243	178.534884284	0.0	22050.0	SAT.01_perched_NA
31	Spectrogram 1	1	178.166255243	178.534884284	0.0	22050.0	SAT.01_perched_NA
