Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	2.837968442	3.182125063	0.0	22050.0	SAT.01_perched_NA
1	Spectrogram 1	1	2.837968442	3.182125063	0.0	22050.0	SAT.01_perched_NA
2	Waveform 1	1	6.989026761	7.372893761	0.0	22050.0	SAT.01_perched_NA
2	Spectrogram 1	1	6.989026761	7.372893761	0.0	22050.0	SAT.01_perched_NA
3	Waveform 1	1	11.259216218	11.566309818	0.0	22050.0	SAT.01_perched_NA
3	Spectrogram 1	1	11.259216218	11.566309818	0.0	22050.0	SAT.01_perched_NA
4	Waveform 1	1	18.994798110	19.317775862	0.0	22050.0	SAT.01_perched_NA
4	Spectrogram 1	1	18.994798110	19.317775862	0.0	22050.0	SAT.01_perched_NA
5	Waveform 1	1	22.380769787	22.727573766	0.0	22050.0	SAT.01_perched_NA
5	Spectrogram 1	1	22.380769787	22.727573766	0.0	22050.0	SAT.01_perched_NA
6	Waveform 1	1	24.914291988	25.269038043	0.0	22050.0	SAT.01_perched_NA
6	Spectrogram 1	1	24.914291988	25.269038043	0.0	22050.0	SAT.01_perched_NA
7	Waveform 1	1	31.723298362	32.017155169	0.0	22050.0	SAT.01_perched_NA
7	Spectrogram 1	1	31.723298362	32.017155169	0.0	22050.0	SAT.01_perched_NA
8	Waveform 1	1	48.965545064	49.314996402	0.0	22050.0	SAT.01_perched_NA
8	Spectrogram 1	1	48.965545064	49.314996402	0.0	22050.0	SAT.01_perched_NA
9	Waveform 1	1	55.268905942	55.575999542	0.0	22050.0	SAT.01_perched_NA
9	Spectrogram 1	1	55.268905942	55.575999542	0.0	22050.0	SAT.01_perched_NA
10	Waveform 1	1	85.218474028	85.525567628	0.0	22050.0	SAT.01_perched_NA
10	Spectrogram 1	1	85.218474028	85.525567628	0.0	22050.0	SAT.01_perched_NA
11	Waveform 1	1	90.068435023	90.394060133	0.0	22050.0	SAT.01_perched_NA
11	Spectrogram 1	1	90.068435023	90.394060133	0.0	22050.0	SAT.01_perched_NA
12	Waveform 1	1	90.846758458	91.204151871	0.0	22050.0	SAT.01_perched_NA
12	Spectrogram 1	1	90.846758458	91.204151871	0.0	22050.0	SAT.01_perched_NA
13	Waveform 1	1	91.834223223	92.122785313	0.0	22050.0	SAT.01_perched_NA
13	Spectrogram 1	1	91.834223223	92.122785313	0.0	22050.0	SAT.01_perched_NA
19	Waveform 1	1	146.129716006	146.537804427	0.0	22050.0	
19	Spectrogram 1	1	146.129716006	146.537804427	0.0	22050.0	
20	Waveform 1	1	162.168714127	162.546851104	0.0	22050.0	
20	Spectrogram 1	1	162.168714127	162.546851104	0.0	22050.0	
21	Waveform 1	1	186.459334998	186.815008392	0.0	22050.0	
21	Spectrogram 1	1	186.459334998	186.815008392	0.0	22050.0	
22	Waveform 1	1	193.715072243	194.044538124	0.0	22050.0	
22	Spectrogram 1	1	193.715072243	194.044538124	0.0	22050.0	
23	Waveform 1	1	228.664663153	229.027824408	0.0	22050.0	
23	Spectrogram 1	1	228.664663153	229.027824408	0.0	22050.0	
24	Waveform 1	1	245.939158328	246.291087792	0.0	22050.0	SAT.02_perched_NA
24	Spectrogram 1	1	245.939158328	246.291087792	0.0	22050.0	SAT.02_perched_NA
25	Waveform 1	1	252.543451672	253.030162633	0.0	22050.0	SAT.02_perched_NA
25	Spectrogram 1	1	252.543451672	253.030162633	0.0	22050.0	SAT.02_perched_NA
26	Waveform 1	1	258.834101436	259.161655977	0.0	22050.0	SAT.02_U.take.off_NA
26	Spectrogram 1	1	258.834101436	259.161655977	0.0	22050.0	SAT.02_U.take.off_NA
27	Waveform 1	1	261.563722614	261.976531077	0.0	22050.0	SAT.02_U.take.off_NA
27	Spectrogram 1	1	261.563722614	261.976531077	0.0	22050.0	SAT.02_U.take.off_NA
28	Waveform 1	1	263.406403869	263.801264138	0.0	22050.0	SAT.02_U.take.off_NA
28	Spectrogram 1	1	263.406403869	263.801264138	0.0	22050.0	SAT.02_U.take.off_NA
29	Waveform 1	1	287.026227231	287.397156575	0.0	22050.0	
29	Spectrogram 1	1	287.026227231	287.397156575	0.0	22050.0	
